"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Liechtenstein","LIE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","29.9532498882432","27.5375436843636","27.7926736427547","25.7568075413167","24.6155221288336","25.9030183077684","22.3701571308624","20.4603297554498","20.6214425676432","18.3924754168448","25.4537470725995","24.6120996441281","22.3257034170657","24.3479678330798","26.4313659501073","27.4899349061218","29.0467834321094","33.8149257011014","34.7708894878706","33.7106534063794","32.2184977527921","30.459384742074","27.3564561962152","26.3287308492529","28.8040014049146","26.0120092378753","23.7181987363072","25.1922754329692","26.0764386301592","27.2602038183182","30.1808045148298","28.7410868952181","31.7703740803183","33.8010068759821","33.8128837957878","35.597629130901","34.9733377770372","36.5381180807663","36.2438186772706","35.4837047170656","39.015700886425","37.3311884768914","34.9133301978336","34.6535028324228","35.3309027324412","32.3368729874893","30.1285270937972","29.1149996870361","24.8414870988205","21.328366243783","","","","","","19.893383820467","19.824036042668","20.2242000359935","21.4462486145463","21.8235328949703","15.4327064962047","16.9331287370688","21.4841803323427",
"Lower middle income","LMC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","25.2607472310155","24.6312792800867","20.5292748920345","23.6403892027384","21.9460273247098","17.4219139536999","17.2941968508033","16.7292015013661","16.6267185916533","15.0420738485603","11.8099663480789","14.3519144706684","14.6575377186684","17.1907823140761","17.693394343018","19.5088751755299","19.2505475463781","19.5074092546939","20.3606016960777","21.7762267470458","21.3512717111945","21.7352659185581","19.9735714963844","21.104757168839","23.8915977378295","22.8261344570346","23.7466280651135","24.6657522608361","26.5904127456415","28.5895637761908","30.0857693546571","28.8813974274194","31.1181614911758","25.6434782648266","27.4084515888612","29.3806289426125","28.5215192521024","27.4718419990151","26.0283886592171","22.6622457055812","21.9112593894143","23.3661093849509","25.1947955976813","24.225702097734","22.3954732261126","24.8650944510039","26.2193039583809",
"Low & middle income","LMY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.7241244107949","10.8972887616936","10.4803136916474","11.3596447133293","10.6327542492214","10.402356995332","10.6492818129693","10.6140323873084","10.7561960816423","10.5926809474371","10.649953375671","10.8415777056374","11.6821395213386","13.5598777656232","17.1295855094784","15.4076420522754","16.6671114069322","16.8841320000086","16.0230592525795","18.3208266379391","19.1556574526963","16.1369472305842","16.1422011572014","16.9849202552868","17.5037057511244","16.6750222362723","14.5524141536979","16.9264196861343","17.9297489950749","18.8037612230607","17.6487775566429","17.5965591657619","24.5036633712774","20.2873102427425","20.4442251022949","21.431026119032","21.1162630916605","21.7243683604487","21.5183838535788","23.3039228996211","25.7579889578718","25.0192436430497","26.5857015380366","27.956995168603","30.0967664426226","31.1205692547946","32.0011224154167","31.0858334105457","31.3767977571827","25.7942130947121","27.1517839727544","27.6771636559398","27.1431096666693","26.1520285371567","25.3862347170137","23.5855336486871","22.3548003107837","22.9895792340985","24.0813093091755","23.2314625222814","22.1161557814012","24.439760607065","25.6221864934718",
"Lesotho","LSO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","11.7408906882591","12.5490196078431","14.38127090301","14.8809523809524","15.3638814016173","15.5612244897959","10.8641975308642","12.0481927710843","12.075643654591","13.5823429541596","12.2199592668024","12.7970749542962","16.0771704180064","14.268727705113","13.6585365853659","14.4665461121157","17.9127725856698","11.8976799524093","17.2562553925798","22.1039705280393","21.0056530794406","19.2913385826772","","","","","","","","","","","","","","","","","","","","","","","","","","51.8042582267243","51.9971155852947","43.9077691959587","41.138161374368","46.9395426822113","40.9815712925457","37.2019977243828","37.0687811481087","41.6102539438825","44.3269142147549","46.027263048801","48.809449806788","44.9168728023816","41.8447395616589","45.548031873561","",
"Late-demographic dividend","LTE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","10.1263785716671","10.1151899740776","10.6093013567689","11.8515417962886","15.2894992255888","13.783634307069","14.0702764105187","13.8982271954061","14.6764380801459","16.8169065919046","18.4865990651103","17.6025352655506","16.2360896127976","18.1985646208447","19.6983325827468","18.7692554734055","17.6420767378732","19.8227521229634","21.3816034058472","21.8815406926882","21.368837031344","20.6688016906723","35.0244219400916","27.5491027800365","26.3902813539","25.5250399381827","24.374082285135","25.0519274181015","25.5250454845464","29.1872292527732","31.7351611728402","31.5960368926803","32.9335852692719","35.6290334638925","38.1511645293247","38.9369105854896","39.4732868258702","38.1087825449064","37.1516719250276","31.0230965616968","32.255091219517","32.4937876249943","31.9216823031881","31.0787826761011","30.5016312681581","29.408602673869","28.0723444833289","28.3748824508522","28.8077923551617","28.1189202760826","27.6106591513211","29.6344278142035","30.7511316748358",
"Lithuania","LTU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1618158329912","41.9533878019995","44.9740433621513","39.1275918868389","32.4181587307582","38.593931417507","44.0970221232765","47.403784740333","46.2209840771133","48.7713580307085","55.129678025987","57.0374548746781","51.6412116291977","57.6213269862551","51.7893007830051","63.9423585065945","72.8810089085961","78.2266282268662","78.668573312647","72.2704251906117","68.7776407338805","67.5873830562834","73.5951637391515","75.2054048902229","77.3117026146611","73.162443899718","80.5288697199207","87.561129569902",
"Luxembourg","LUX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","89.7888321681727","89.0428990529317","83.7267740495879","90.2413963489159","103.680272728456","93.4161485884498","89.0221256926869","87.7438954120396","84.6292813546145","91.8497769059015","89.4220278535216","87.5293514159411","89.9102057635906","91.1567394653293","102.120779569068","109.56099256694","100.263370877089","97.4720279652175","99.0372478350919","101.813958469321","99.7128836405077","99.6055988954344","98.5986148902292","98.8648330721503","102.139638596495","104.478825699709","107.981098142476","116.220951847375","127.697126548548","129.936451950794","147.644884433486","146.200905707728","136.361720123078","132.848052488235","143.73436357449","153.824409812811","167.740311680643","169.576705513534","161.494761789301","147.925083013145","162.709857140044","169.489123436331","171.211788066768","176.383330927429","182.782592419634","191.835449041844","191.098633740622","192.747503540731","197.501337465788","204.320817651215","199.619000865177","211.433432185682","209.366433041006",
"Latvia","LVA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5625159970705","40.4153171422439","39.7008219446166","39.2364483083402","35.0283740541451","36.7848682898279","38.0007434111274","36.5395744771967","36.046475305097","38.9123347496374","42.9698410514204","39.7452403866307","38.2615915654077","39.25750458386","42.2140348572485","53.2583793215163","59.7798909523655","61.4437531058355","60.3951732405058","61.1547282077451","60.2753827650078","59.6070823895513","61.5894393630579","61.4589417496788","59.8140791420221","59.8993432537649","63.6751699192133","70.3412087997428",
"Macao SAR, China","MAC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","110.558132995923","112.451223838241","114.321152561778","105.874254245067","108.430398305775","110.292710924048","106.189208281258","104.33362469522","98.252688172043","91.6351449996682","82.0898950968631","76.1591457876432","73.5603813770179","73.9856079227673","74.0126630986113","73.9307465364642","74.1657140750028","76.1905671915609","89.2622634221707","91.2251415299753","93.2640999662276","92.8613542564289","94.7705605396922","84.3863881332444","78.5453812156553","78.8825827872669","79.6944953421213","78.5098890133033","87.4228418961314","90.3387512777639","90.7725744754839","90.6557309363456","85.641344899616","78.5067332391829","76.6414870235109","80.4430897220871","82.5299193561036","82.522613516486","61.5298010314702","87.9199028019091","86.5481274221663",
"St. Martin (French part)","MAF","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","23.5716346603976","21.7539721653939","18.0202657892752","17.9222137434207","19.4901490844035","18.1635388739946","18.9612530915087","17.9034769071095","18.4838417396557","18.377617836463","17.6369811697717","16.9533203036226","18.5739987149283","20.8367139959432","27.556648777579","22.4728790750048","17.9150533572575","16.8959627017142","16.3708887841317","17.0101381300066","19.3359340662894","22.6712108719853","21.6047391159307","22.7546982135498","25.6341792993627","25.5132262987926","21.8823676849516","22.4812530281349","24.9965468597217","22.5549372963548","24.5593205075626","22.3187677496636","22.1721546193877","22.06075149691","20.9385014625219","22.6732200383806","21.8359749586865","23.9241178671875","21.0424357047727","22.634669282591","24.196827890025","25.3955453607576","25.9443798137066","24.6764865812872","25.3492055072388","27.9958996340618","29.6289667974453","31.4277738105519","32.4722234094124","25.7171775382667","29.7889486792723","31.9544842653694","32.0970961441446","30.2532656403818","30.1329866374292","29.9958538899695","30.7345951424219","32.6064609907781","33.8284373726717","34.093057468891","30.7956567880259","32.9316421550686","43.527422607698",
"Monaco","MCO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1260240612434","55.3282551648836","53.2001155100244","45.0195365920155","52.3183763996002","49.6001138108804","50.0550428204431","52.4638965185895","53.3131901951555","51.1939123376623","51.1635849357272","45.256336863744","45.5804735167509","40.8187486093894","36.8721225187512","27.8296130640861","32.5404575697943","31.1328505372467","32.0926131660285","31.5279635595633","31.8069217883307","32.8664989349745","32.5328465977446","30.6963699430194","31.1910849579769","27.9143362637536","30.6487877126898","40.8823296680243",
"Madagascar","MDG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.030184184754","14.6047493240543","13.7550293037585","12.7804480657338","13.3027974495759","13.2117044602017","17.2947153056537","17.5142528784686","17.7503387756611","18.1092696591935","19.1603376936907","14.4446683335605","14.2629743933548","14.2478557674161","15.5261612545993","15.8595183896258","15.1637418440442","16.4449912625261","17.1510383095361","14.5753818087218","10.6653459581733","8.88982771406123","8.46237429039146","8.14920432298747","10.749774526691","9.89480359560201","9.84529598057477","14.1396375165273","13.5843061941404","15.3561543584554","12.870270784698","15.9724482649834","14.4961539980932","13.8096925419606","20.0198021726596","20.9868976053949","17.024861564074","16.142942543952","16.4123755851733","18.3466200690167","19.1196684495627","20.070249419803","21.8155744053565","13.6941628175957","19.4573064554058","24.3193861068762","27.4869137820183","27.7962071429556","27.7071993998824","20.3758298360304","21.874380518556","22.7196386765593","21.7806921027771","23.2721660782858","28.2819119744449","28.39064612994","29.0925694350035","30.9026308764808","31.5360236543653","28.4244012428345","20.1420748831987","22.774289882467","31.0796352394265",
"Maldives","MDV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","153.543356207112","166.363501922508","159.796915915042","132.630610743194","77.1664507772021","71.6448825875055","68.0751034890597","78.7150863723608","75.8553093758444","79.1936500525271","85.4529964461321","76.930086200016","78.0265933773955","67.1285871995924","77.73587169976","","","","","","","","","","","","","","","","","","","","91.2941274036136","78.356182363885","71.9790820075853","72.3074511949619","70.1131851868006","69.4265505006682","49.4270918346685","75.2978411032757","",
"Middle East & North Africa","MEA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1431448979828","32.2439398542999","32.6006987061234","33.3238288546456","28.7670558195091","33.2270989375309","39.1469782895071","35.657713133902","37.6581115661667","39.7158561334035","44.2364598397679","48.740271122024","49.9432469516846","49.4674014954936","51.3096546743197","41.4839130994084","43.9347872084515","47.7860474086625","48.571831859792","48.5050723143903","45.4192809944007","38.6461258388515","36.1082677432514","39.4711773515811","43.1986716260584","41.2126591067255","35.4800029332365","","",
"Mexico","MEX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","8.50552147239264","8.41248587570622","8.5691052631579","8.32014150943396","7.63306772908367","7.63424908424908","7.4710197368421","6.86774096385542","7.03792915531335","7.54647783251231","7.75461711711712","7.64040816326531","8.06017699115044","8.41201157742402","8.40866666666667","6.89445454545455","8.48983223924143","10.3190914007572","10.4709713307659","11.1891623207301","10.1426200972023","9.86156842726433","14.4268658825073","18.1150347501194","16.5671428958152","14.5663148904797","16.682179926956","18.5365670042589","20.0960561464169","19.1321993029959","18.7044710491717","16.4333900336044","15.256744442975","12.2812976454281","13.3828583816104","24.1491933924023","26.0050149675925","24.3329303395345","24.5944327690014","24.6326500515211","25.4067169365962","22.6667211742494","22.5524898738313","24.3604406878698","25.8403039526232","26.2325503809951","27.3251618939288","27.527235888679","27.7014958270789","27.1549993271981","29.6976647689721","31.0367071399496","32.2655677637235","31.3056529459396","31.8734413093812","34.5248858421072","37.0421710841871","37.6515684577081","39.2575517289021","38.8212851623816","39.4927686700181","41.1018689587122","43.354093459063",
"Marshall Islands","MHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3185561008068","23.3003481931841","25.6632907459063","24.7090739708263","22.1163459326507","28.6963306530267","25.3630397967824","27.3764936821666","30.1529317305753","30.2811307214224","32.8158743279946","25.2370657647332","26.2084473210115","29.5050116771289","27.9625081908768","36.2742914885057","51.4918652818635","55.0559392580056","51.4142062242543","49.8425525549365","44.4121853163954","36.6903983738217","39.2965813074867","39.8470252400147","37.1875758049707","35.5189258422058","46.5700490909448","",
"Middle income","MIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.753147606653","10.9060297646622","10.4646091996641","11.4748578205363","10.5560406222952","10.3535095119286","10.6026540091589","10.550179989034","10.6862771109397","10.5316048195664","10.5567074634896","10.7857694133635","11.6526350964499","13.6237957663635","17.2817546429264","15.5430686665524","16.8317824317875","17.1103661659166","16.2339206972833","18.5263978483341","19.3636887055663","16.2615792365937","16.3118963186116","17.1805272342821","17.6860061693347","16.85238173991","14.6962588684778","17.08942400905","18.149955552608","18.9527922500068","17.8031606512293","17.8336999636672","24.689347619694","20.356702827917","20.3750064692979","21.3913020209023","21.0440546922691","21.6747122415535","21.465490439362","23.2768728325802","25.7548632638095","24.9624792111474","26.5293961692186","28.0388197237603","30.0828415099047","31.1195509149617","32.0441425450334","31.091462930086","31.3869623354419","25.8451012014628","27.1564312639098","27.7780925724223","27.2816030757456","26.2710732405269","25.490764767908","23.7089707806326","22.4939400393757","23.1114928860589","24.1524248588115","23.3136473313996","22.2018630734426","24.5131245920511","25.7026230447633",
"North Macedonia","MKD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5678571428571","21.7757231404959","51.6639045623086","44.4450307714557","36.3116883116883","31.3839303239845","21.3048439326914","23.4909339016574","23.2667286885206","23.0418595204847","32.9468400859053","29.1989080521251","26.3008496370576","27.6563674663372","30.7041661621306","34.8076006574873","37.791482499104","44.1166137912355","43.2244691363976","32.8055433623879","39.7897533935824","47.1242131386987","45.3742530045875","43.396474533315","47.6628552909135","48.7379999069691","50.663842164107","55.145719342637","60.3751373173263","62.4080567878813","57.7714758968318","66.2147644463379","74.8945722637132",
"Mali","MLI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","11.3616406082191","10.2225699807242","11.2036320725528","12.4695556176698","13.4159110067238","10.0292728047459","10.187919348142","12.7237253147348","9.66118501358641","11.0057080159312","12.7556950680875","11.5979848249111","11.9924211784234","14.8068743493872","13.2997849458396","14.2550431444155","15.9260948830904","19.0643724332315","17.0165380643252","14.4912388792245","15.561726454991","14.5807207561982","15.8101938599128","15.6535918082124","16.2112685675379","15.629103351586","15.8535047661871","19.4427753535685","19.5610676592397","18.871477613841","23.8265592935591","21.2539525168432","20.2509889197506","22.4785904568103","26.3124370675839","28.0874538136608","25.7693403925944","23.6771847065241","22.9888693418902","28.4289450992381","24.1521111507005","25.1441899954037","21.7133136937268","22.8371701772321","22.7261779161711","27.8563400059191","24.9405402595496","22.5554869569717","24.0437085118274","23.4429129749282","22.2140939375412","24.5223744016967","25.705291132007","30.6566300509484","27.867145924821","29.0625334422569",
"Malta","MLT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","44.1808649742388","45.5107610130047","46.5257294002961","57.8978177319676","74.6413700651091","73.6920087173953","75.4141801322071","76.9238344330666","73.5535287758768","79.3891825986364","80.9335661360345","72.5355257467701","61.5988576514419","59.8059920044725","62.4184568364333","64.5000320898411","64.3349193462749","69.5802382311618","70.4050054201698","72.1342272825854","75.8336262449983","77.3719647445128","81.7595778593911","84.8121839900987","85.9618426185406","126.670413827022","114.100179366239","110.164933667981","109.42263666313","111.686091686092","120.247484362252","108.64527434016","113.402518509144","107.521509277496","103.128054740958","103.579123076027","123.401813807144","129.243735212338","148.495004834032","147.023771486996","150.946330584818","160.586893105739","163.119016905425","155.973465251816","149.812023631315","154.618023947903","157.801367978674","154.665516548305","162.796350797429","166.788241969181","178.335327859484","169.696979612376","168.009736941935",
"Myanmar","MMR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.623673253247","9.10474964267905","6.08815061219628","15.818133477933","19.8761394623057","20.4639212116848","22.9751672339693","25.9427297188825","28.3597133642041","30.3897507155071","32.6749236078772","33.7371576628156","36.9642804609069",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","22.811732116507","24.92287096151","24.6558561108988","32.7980324330521","49.266178134578","42.0604456131088","40.788684128363","36.9381439835992","32.1697507204656","38.7501973939376","35.8459668947794","27.2053562099335","26.3415701749885","23.1405100819888","21.0938090758019","18.7111054183049","11.4194183877342","17.6688341624927","18.2206054103034","21.3497219429279","18.4903722350849","28.4463721013161","27.3131411681356","25.840942678654","26.6902867268133","25.1165224093837","24.8170811079937","26.3778781178279","23.3969200795942","27.2929462339807","31.8221818688452","29.1015637908592","32.0939614964773","31.5970826989816","35.2510232389418","38.8141627146591","39.2095222971641","38.485610388162","39.1758346353161","30.3197369680426","31.8503957007212","30.361225305433","29.8669290853223","29.5945230924349","26.3629308728457","22.1634416065724","20.6280929560951","24.5569765899834","29.6771352980268","26.9593445956877","21.0495737124638","25.2040885947726","27.7345859895711",
"Montenegro","MNE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8149918504193","38.4234543783926","35.3561171254814","30.6112461989977","42.02204717619","43.549124680302","40.5615430103488","43.0030106413678","39.5197484510197","34.3308663055307","37.0444051211325","42.3488436130938","43.6724829379562","41.3423600014394","40.143704803058","42.1180721256354","40.600655705865","41.0551905042252","42.8750002680603","43.8466414367843","25.9966855513088","42.8343554419311","52.6812128359268",
"Mongolia","MNG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","23.8708835766685","26.2587574699899","26.608171082902","29.1796125627318","26.7297489845069","30.1782086064988","30.8032971424286","28.4489884192401","22.486775667026","18.274701678859","54.0684598429743","28.9329932510884","59.3321899354297","44.6306935081674","40.5413721251054","35.5243256394436","52.6663450827481","47.8435145126418","50.1584406154075","53.9967514658612","50.3183409920047","50.7266159784407","52.3520495329451","60.7877749189501","58.7693837934602","59.443265077556","59.6144484321482","54.0170359170312","50.2779993278591","46.6789825837072","52.5535550456296","43.5721511955575","38.8902374821224","52.2489986932875","44.1840502359931","50.8721940528744","59.1666792690871","58.1647822763909","59.2172331810747","57.6603497333803","58.5488639540916","69.6910459119838",
"Northern Mariana Islands","MNP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0436137071651","90.2340597255851","100.661157024793","95.8529688972667","83.7373737373737","66.8443496801706","51.9701810436635","39.2452830188679","41.927409261577","43.4842249657064","50.8042895442359","52.0725388601036","52.5240384615385","52.967032967033","71.7073170731707","69.2948717948718","50.7302075326672","42.3370025402202","14.9184149184149","","",
"Mozambique","MOZ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0720689331656","9.2113644457763","8.25395037983088","10.5606700232549","11.4481975822359","11.786846210444","10.6965028224968","9.93796911166273","8.85859050089141","11.1961980245644","18.4427552143943","21.2897255567601","22.4303817495338","25.6970369885869","27.0953488419457","27.1869215107513","27.4349328203298","26.5162400197716","27.11882211904","28.4439545124046","30.0982502602008","28.8839772980214","26.7439359909392","31.2840395822831","31.0781713763782","33.5453171676439","38.5790510296602","44.8700028830136","32.2683615129458","29.3219974849108","31.3840804090094","",
"Mauritania","MRT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","11.3673587083335","11.5214039589457","19.9744823536221","34.5128646230847","33.447629596864","34.0842903716963","32.9818435673781","30.1240062441434","30.788510379358","32.3516517536292","31.8823342991491","38.2274599487988","37.1243773533904","38.283783303014","30.4713693899091","30.0785687037233","25.9844980008032","26.4495256306711","26.3059243346107","29.189413651331","35.7238153957501","31.7587870430214","36.2554965512744","36.13663954508","47.4893288119505","44.5122240146249","38.9126905382483","39.8474077155972","39.5017358674677","36.1799681237962","27.5406319159128","22.3719635407048","25.3609346029927","34.6996283091059","41.4864632067243","39.1634134688576","33.3920540663832","24.4591685594583","22.5691860382982","25.5171157140843","25.536995080516","24.7736084028423","19.1247721754728","23.2692575686957","26.7532470536875","42.3641033273967","40.5231617982886","41.6028504784511","37.2457483029123","45.7393481127116","50.1828096997874","48.2613552096143","45.5485992122422","37.3892007219428","30.1951447553349","33.9251706412741","34.5056633539709","36.5862504012937","41.5798195551278","40.6618529763678","39.4524535539106","46.4676921166572",
"Mauritius","MUS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","50.765306122449","48.8055861815509","43.2246724193033","42.6701570680628","51.1670691042888","44.7252424331472","47.1556503198294","46.6426388780067","48.6699164345404","53.5262967866169","60.502538071066","64.5652712410206","64.7247498518286","64.2032818416782","64.9568965517241","62.3052889835188","59.3045975060698","58.2425393704104","56.7227600344568","58.6575876878086","63.5855698064946","61.4621055316895","65.6837384241532","63.8026645669143","61.094214849751","67.9870194937184","61.6083500282148","56.0072568008856","53.3231314533134","59.0244763566297","58.4439359267735","55.8674978743079","51.0705214350546","47.6771685929338","51.2376727919807","52.4441473837658","53.7921652730405","52.5710697356463","52.5246596111912","51.4978524051162","49.1740762253697","48.1551661058958","46.0962669509066","44.0717583009834","39.3741807773587","44.239535024672","56.1625807402572",
"Malawi","MWI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","53.0685305148312","48.4713156990725","46.0421086992003","45.7183758459136","44.0820813484793","44.8950276243094","42.512729917905","40.9649661954518","43.2270720941638","47.2187555714031","45.5575281088849","40.4631416441528","36.0126582278481","41.4837365806762","48.3113133257503","45.5489879992835","51.8212568987004","50.1422387136673","49.0550599165919","56.014130622092","57.5448337960531","52.3388818495826","50.8730171408489","51.5274544318892","54.2690131992458","54.907706208855","56.2966170349471","62.8944934328174","66.4155028688968","71.3768494673724","74.4661197000361","77.8255528255528","75.983860049641","78.9202875826103","89.1507768813216","94.0891703712361","91.5761512146674","93.2894480029809","115.743725352436","121.311393650836","119.809708726968","110.402491356547","108.305302795051","106.943446148115","115.373337721075","112.898976779781","112.18548084399","106.168274866985","99.4995772447266","91.4167918670926","86.9302950693543","85.2554421085998","79.2999139255312","75.6290410302627","73.7934986257765","69.4486908970754","66.7754454542508","70.011742508597","68.554971419686","65.2777668428576","61.5992392171098","68.8389246323815","73.8363347646657",
"North America","NAC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","6.80808567511769","6.64184588658364","6.8243692461137","8.04838325398051","9.69855547247735","9.53208468919398","9.35758242210379","9.05829562920322","9.37395071183105","10.2643992534742","11.3918070512561","11.0059996715301","9.92017326561065","9.12116081605043","9.16016671735609","8.59861203841711","8.54663432235137","9.02259431764462","10.0595278494967","10.4228907400747","10.705253241107","11.0033163190312","11.0999608367083","11.0860991486015","11.5944178312161","12.5251033512588","12.670253691143","13.0508812258631","12.4589265250571","12.399490102561","12.9775975889757","11.8274384725615","11.156177605421","11.0656502862989","11.7890769067564","12.2138054139957","12.8130629633543","13.5750431210267","14.5308296065099","12.4697277459049","13.9888549780405","15.3416175647015","15.3459548579485","15.2459789773798","15.254849184783","14.000192251775","13.4299092536785","13.7717834477777","13.9206713915236","13.429087430637","11.6261862927186","12.4861479660886","",
"Namibia","NAM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","70.3881333166122","56.3904694866445","52.3573104260914","45.0459617630116","45.3666278500466","51.6164976727946","56.5237765731228","46.4692894515532","46.2575872136099","49.8699319483437","43.5604724111118","43.9971077302683","43.014892306127","46.6036118460817","44.1055786915466","44.6887659984029","45.404651214968","42.6459852331416","41.3699484261637","41.4303745101477","40.736150559887","41.0559430255954","46.1689000685777","43.4294440838332","39.797940206821","40.4085763351911","45.3668335484121","49.8552010266907","53.6534356342124","51.5631748119652","48.2819544785637","45.5397819208328","40.058338011922","37.5019849152538","39.017085209178","35.3708484097637","35.0094674181023","33.6208046258303","35.8825652135406","36.400882444122","33.6778689289756","31.8575849420751","37.6331130307008",
"New Caledonia","NCL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4876237919829","16.9089199921216","13.7104833425977","13.1111497172908","13.5961768763712","15.5638092688604","15.3462781971239","16.4920122012602","15.7019100011629","18.433917555011","22.7808806145383","18.7087954532429","18.0560436990616","20.612272324034","21.9936875370641","21.4671958558995","23.8931284444354","27.3847247877213","18.5542331555049","15.4006566270318","20.1994749161539","20.0908245767248","17.758536514681","15.7230973660898","18.5861810873195","18.0691662889356","19.2654863869492","21.0086652501489","","","","","",
